Ax,Ay,Az,Gx,Gy,Gz
0.5340244550770866,0.4947447447447446,0.7540040040040039,0.5002441704309608,0.4974205138043497,0.5013429373702845
0.5334928229665071,0.4949949949949949,0.7540040040040039,0.5003348623053177,0.4973298219299928,0.5011912028881874
0.8729399255715045,0.5165165165165164,0.7324824824824825,0.6028271447756248,1.0,0.4702269040933429
0.5337586390217969,0.4949949949949949,0.7542542542542542,0.500381952317003,0.4974362104749115,0.5013586340408462
0.5340244550770866,0.4947447447447446,0.7540040040040039,0.5003209097092628,0.4973751678671713,0.501220852154804
0.5334928229665071,0.4947447447447446,0.7542542542542542,0.5003348623053177,0.497390864537733,0.5012365488253658
0.4710260499734184,0.5042542542542542,0.7477477477477477,0.5045624989099534,0.498688455970839,0.4575300416833807
0.5337586390217969,0.4947447447447446,0.7542542542542542,0.5003662556464412,0.497467603816035,0.501297591433106
0.4909622541201489,0.6609109109109108,0.5725725725725725,1.0,0.6137991174982995,0.7864729581247711
0.0629984051036682,0.4476976976976976,0.2087087087087087,0.3142019987093848,0.0,0.0
0.5340244550770866,0.4949949949949949,0.7542542542542542,0.500381952317003,0.4974205138043497,0.5012365488253658
0.6185539606592239,0.4754754754754754,0.744994994994995,0.5035701205155484,0.4965519646999319,0.0
0.5917065390749602,0.4074074074074073,0.3108108108108108,0.0,0.4449709611594607,0.5014336292446413
0.6294524189261032,0.6746746746746746,0.6516516516516516,0.4830458517187854,0.5054484887594398,1.0
0.440723019670388,0.5092592592592592,0.6511511511511511,0.5145577899087849,0.5064705164204615,0.0235624465877182
0.1988304093567252,0.3501001001001,0.5528028028028028,0.4655266232973473,0.5775694577672358,0.5360447878333362
0.80622009569378,0.5833333333333333,0.78003003003003,0.5497183319671416,1.0,0.5425466975949212
0.0606060606060606,0.3198198198198198,0.6626626626626626,0.6860264750510142,0.0,0.0
0.0,0.597097097097097,0.3363363363363363,1.0,0.0,0.0
0.4189261031366295,0.5245245245245245,0.7512512512512513,0.5000156966705618,0.4961996616495456,0.6078779845474999
0.5653907496012759,0.649149149149149,0.7695195195195195,0.0,0.5028079599560493,0.4127701135392504
0.5369484316852738,0.7545045045045045,0.9807307307307308,1.0,0.6252280377417723,0.5686572370371662
0.5337586390217969,0.4949949949949949,0.7542542542542542,0.5003209097092628,0.4974065612082948,0.5011912028881874
0.5337586390217969,0.4949949949949949,0.7542542542542542,0.5003662556464412,0.4973437745260478,0.5012505014214207
0.5659223817118554,0.7212212212212211,0.826076076076076,0.0,0.478329874252228,0.4260617053560528
0.4497607655502392,0.5735735735735734,0.7655155155155156,0.5002145211643442,0.4957723633953642,0.3936480806460052
0.4885699096225412,0.5135135135135134,0.7607607607607607,0.5150932207823918,0.5068053787257791,0.5455220887036294
0.6103136629452419,0.5327827827827827,0.7367367367367367,0.5022289272197709,0.4962153583201074,0.0092174337687706
0.5733652312599681,0.5733233233233233,0.6776776776776776,0.4946596438599857,0.5037235990721524,1.0
0.5350877192982456,0.6584084084084083,0.7835335335335334,0.4552854177930481,0.5114446169140345,0.5623088058321851
0.5308346624136098,0.3618618618618617,0.3465965965965966,1.0,0.7413467743341995,0.7008144827947049
0.0,0.5783283283283283,0.7640140140140139,0.0318188953032074,0.0003819523170029,0.0
0.4835194045720361,0.4839839839839839,0.7242242242242242,0.501374330711408,0.4978792053996547,0.6212463156426042
0.5340244550770866,0.4949949949949949,0.7540040040040039,0.5003505589758794,0.4974065612082948,0.5012818947625443
0.4279638490164806,0.574074074074074,0.6891891891891891,0.5186336920313236,0.0,0.4856549871810524
0.2341839447102605,0.4529529529529528,0.6063563563563563,0.4520362069867625,1.0,0.4708669794373615
0.098883572567783,0.548048048048048,0.3058058058058058,0.4435966304480527,0.0,0.0
0.511164274322169,0.4777277277277276,0.6498998998998998,0.4901878368243891,0.4881577340984007,0.0
0.2589048378522063,0.507007007007007,0.5763263263263263,0.4809547063850568,0.8799448872455831,0.0
0.5337586390217969,0.4947447447447446,0.7542542542542542,0.5003209097092628,0.4973751678671713,0.5012818947625443
0.0,0.0,0.7252252252252251,0.0,1.0,1.0
0.4393939393939394,0.5115115115115114,0.7057057057057057,0.5195493311474266,0.508805832185151,0.1166681200620891
0.7371079213184477,0.5885885885885884,0.8093093093093093,0.4585677660149642,0.4973594711966095,0.0
0.5334928229665071,0.4947447447447446,0.7542542542542542,0.5004272982541814,0.4973751678671713,0.5012505014214207
0.4194577352472089,0.5167667667667667,0.6398898898898899,0.5070042032195615,0.4893628895826429,0.0
0.5369484316852738,0.6696696696696696,0.8898898898898898,0.9050333990268064,0.4994663132008999,0.5893210317944783
0.5964912280701754,0.5352852852852852,0.746996996996997,0.5015714111306835,0.4971309974362105,0.1461656521966619
0.4992025518341307,0.5025025025025024,0.7392392392392392,0.502532396183965,0.4984128921987547,0.0767462545999965
0.7634237107921319,0.3298298298298298,0.5663163163163163,0.5400439506775729,0.0,0.7295498543697787
0.5340244550770866,0.4949949949949949,0.7540040040040039,0.5003976489875648,0.4974205138043497,0.501220852154804
0.5337586390217969,0.4554554554554554,0.6238738738738738,0.4636186057868392,0.4640616007115824,0.0
0.5337586390217969,0.4947447447447446,0.7542542542542542,0.5003348623053177,0.4974519071454732,0.5011912028881874
0.3705475810738968,0.4812312312312311,0.7505005005005004,0.0,0.0,0.0575021364912708
0.3960659223817118,0.4969969969969969,0.7272272272272272,0.5019690601182483,0.4981233758306155,0.2417130299806408
0.1844763423710792,0.4049049049049048,0.5523023023023023,0.3658893907947748,1.0,0.5772956380696583
0.2599681020733652,0.9619619619619618,0.0017517517517517,1.0,0.0005790327362785,0.0
0.542796384901648,0.5528028028028027,0.6488988988988988,0.5028690025637895,0.4957584107993093,0.0
0.6015417331206805,0.5450450450450449,0.6191191191191191,0.4953293684706211,0.4918970298411148,0.0
0.3692185007974481,0.4859859859859859,0.532032032032032,0.36341803721855,1.0,0.602277761305963
0.3288144603934078,0.9957457457457456,0.4614614614614614,0.3476829970176326,1.0,0.6011929469626942
0.5337586390217969,0.4949949949949949,0.7542542542542542,0.5003662556464412,0.4974362104749115,0.5013429373702845
0.6632110579479,0.5803303303303302,0.6461461461461461,0.4897134485585224,0.5060432181662801,1.0
0.5627325890483785,0.517017017017017,0.7229729729729729,0.5026858747405689,0.4971920400439507,0.0
0.5518341307814992,0.5648148148148147,0.6784284284284283,0.6618849957270174,0.0,0.3794408497130997
0.5337586390217969,0.4947447447447446,0.7537537537537538,0.5002895163681392,0.4974065612082948,0.501220852154804
0.0,1.0,0.0,0.8556342326944206,0.7272616286167746,0.0
0.2219564061669325,0.412162162162162,0.5738238238238238,0.3024207754155257,1.0,0.6076477667125939
0.3229665071770334,0.6293793793793793,0.7192192192192192,0.4999686066588765,0.4967961351308927,0.9486631668904896
0.5337586390217969,0.4949949949949949,0.7542542542542542,0.5003505589758794,0.4974362104749115,0.5012365488253658
0.4141414141414141,0.5643143143143142,0.7910410410410409,0.6604496224078693,0.0,0.6703245722657272
0.6100478468899522,0.572072072072072,0.7402402402402402,0.5021050979297835,0.4982908069832743,0.0636063972652911
0.1618819776714514,0.7682682682682681,0.3338338338338338,1.0,0.2457418420914942,0.0
0.5340244550770866,0.4947447447447446,0.7540040040040039,0.5003209097092628,0.4973141252594311,0.5012818947625443
0.5337586390217969,0.4949949949949949,0.7540040040040039,0.5003505589758794,0.4973141252594311,0.5012661980919825
0.582668793195109,0.2635135135135135,0.3180680680680681,0.6316392556290005,0.5099045991244746,0.5573643546052287
0.9093567251461988,0.3838838838838838,0.7052052052052051,0.5622024172872665,0.1432826970368174,0.3828435390759893
0.1480595427963849,0.2397397397397397,1.0,0.9822819470847794,1.0,0.0
0.3958001063264221,0.4989989989989989,0.6308808808808808,0.5063937771421595,0.4917435512845108,0.0
0.466241360978203,0.5122622622622621,0.7617617617617617,0.5002895163681392,0.4970246088912918,0.4691734830911976
0.8322700691121744,0.4634634634634634,0.6789289289289289,0.6274116190243647,0.7489614036311631,0.5165582433681567
0.6467304625199362,0.2557557557557557,1.0,0.0,0.7244990145979036,0.12049810767916
0.1834130781499202,0.4537037037037036,0.5703203203203203,0.5068367720669027,0.0,0.44931893890507
0.5925039872408293,0.3225725725725725,0.3330830830830831,0.0393724819924307,0.4886007290231439,0.4875787013621221
0.5289739500265817,0.2912912912912913,0.23998998998999,0.0085773584247519,0.5560214172349442,0.572731395085198
0.593833067517278,0.6599099099099098,1.0,1.0,0.4489683799291906,0.5186633412979402
0.0,0.2302302302302302,0.6013513513513513,1.0,0.0,0.0
0.5337586390217969,0.4949949949949949,0.7540040040040039,0.5004569475207981,0.4974362104749115,0.5012505014214207
0.156034024455077,0.4401901901901901,0.5588088088088088,0.4004395067757295,1.0,0.5243716971589026
0.1491228070175438,1.0,0.521021021021021,0.4228124945497671,1.0,0.0281406421682334
0.6850079744816586,0.574074074074074,0.7022022022022022,0.4945515112405602,0.5044561103650348,1.0
0.5007974481658692,0.5372872872872871,0.5513013013013013,0.3890402357988733,1.0,0.5348396323490939
0.1924508240297714,0.5267767767767767,0.9376876876876876,0.0,1.0,1.0
0.5685805422647527,0.5130130130130129,0.7402402402402402,0.5010377243315834,0.4961229223712437,0.050832795577027
0.0778841041998936,0.6921921921921921,0.1196196196196197,1.0,0.22393393445768,0.0
0.5207336523125997,0.4667167167167166,0.7287287287287287,0.4830301550482236,0.4791530774194673,0.5292080157664335
0.2565124933545986,0.5688188188188187,0.7147147147147146,0.5003976489875648,0.495482847027225,0.9787414758358476
0.5342902711323764,0.5738238238238237,0.6153653653653653,0.0,0.4523710692920801,0.2838027800547639
0.359117490696438,0.5232732732732732,0.766016016016016,0.0,1.0,1.0
0.5951621477937268,0.4491991991991991,0.2229729729729729,0.0,0.4362715175192284,0.4563859288068786
0.8620414673046253,0.372122122122122,0.6569069069069069,0.458429984128922,0.4628860944939568,0.522739243420479
0.1972355130249867,1.0,0.2254754754754754,0.5007935539006226,1.0,0.0689328008092505
0.2060074428495481,0.3646146146146145,0.4967467467467467,0.6166227741249106,0.0900221497462371,0.4512879990233183
0.5342902711323764,0.4947447447447446,0.7542542542542542,0.5002895163681392,0.4973594711966095,0.501297591433106
0.5337586390217969,0.4947447447447446,0.7537537537537538,0.5003976489875648,0.4973751678671713,0.5012051554842423
0.5337586390217969,0.4947447447447446,0.7542542542542542,0.500381952317003,0.497390864537733,0.5012365488253658
0.5329611908559277,0.2932932932932932,0.28003003003003,0.1841498508816297,0.5242496119434222,0.4889355913284615
0.0029239766081871,0.4677177177177176,0.5665665665665666,0.1371173936550569,0.0,0.0
0.5645933014354068,0.376126126126126,0.4507007007007007,0.0,0.4980012906151351,0.4730959066571324
0.2985114300903774,0.2880380380380379,0.8460960960960959,0.1412368976402672,0.1248931754364546,0.0
0.5730994152046783,0.5317817817817817,0.5803303303303303,0.3735493660289167,1.0,0.7911575422502048
0.5730994152046783,0.2977977977977977,0.3786286286286286,0.1119521425955317,0.5080576242217067,0.4137624919336554
0.0813397129186602,1.0,0.1141141141141141,1.0,0.6248024835620978,0.0
0.2421584263689526,0.3405905905905905,0.4937437437437437,0.5385492788251914,0.3873763887193261,0.508652353628547
0.5417331206804891,0.5683183183183182,0.3988988988988989,1.0,0.6269389748330049,0.7474213858416031
0.4779372674109516,0.512012012012012,0.7562562562562563,0.4985349774142351,0.4952683258628809,0.5229816697769328
0.440723019670388,0.6428928928928928,0.3938938938938939,1.0,0.6027957514345013,0.6702774822540419
0.5015948963317385,0.5573073073073073,0.736986986986987,0.5012818947625443,0.4965816139665486,0.1020178942044404
0.462254120148857,0.5152652652652652,0.7087087087087086,0.5059368296213614,0.4909046514467098,0.0
0.603136629452419,0.5157657657657657,0.7447447447447447,0.5081029701588852,0.5024730976507317,0.7125503601513856
0.5337586390217969,0.4947447447447446,0.7542542542542542,0.5003662556464412,0.4973594711966095,0.5012365488253658
0.5337586390217969,0.4947447447447446,0.7542542542542542,0.5003209097092628,0.4974065612082948,0.5012661980919825
0.0645933014354067,0.3085585585585585,0.7687687687687688,0.8600136037811534,0.0,0.0
0.0172780435938331,0.4559559559559559,0.3766266266266266,1.0,0.0,0.0
0.5340244550770866,0.4947447447447446,0.7542542542542542,0.5003662556464412,0.497467603816035,0.5012051554842423
0.901913875598086,0.4602102102102101,0.7142142142142142,0.4603676509060467,0.7815895495055549,0.3739923609536599
0.0,0.8808808808808808,0.2492492492492493,1.0,0.4788792577218899,0.0
0.3490164805954279,0.6088588588588587,0.6746746746746746,0.4426809913319497,0.4827563353506461,1.0
0.7038809144072302,0.6198698698698698,0.7555055055055054,0.5001674311526588,0.4966723058409055,0.132828714442681
0.1602870813397129,0.4261761761761761,0.617117117117117,0.349484625983222,0.9863718018033728,0.535983745225596
0.2464114832535884,0.4554554554554554,0.5935935935935935,0.3795629349285802,1.0,0.4870746638296388
0.869484316852738,0.3738738738738738,0.6031031031031031,0.5060118248251565,0.2286813052653609,0.3057467255001134
0.5914407230196704,0.377127127127127,0.4391891891891892,0.0,0.3122486352616984,0.5258053264035439
0.5582137161084529,0.2787787787787787,0.4204204204204204,0.2716709977850253,0.5164204614821145,0.4664108690723267
0.7971823498139288,0.5865865865865865,0.5045045045045045,0.8010621413746795,0.0,0.5827894727662766
0.5,0.5818318318318317,0.7142142142142142,0.4639552121666637,0.485838115004273,1.0
0.6701222753854332,0.5485485485485484,0.7267267267267267,0.3750300852852434,1.0,0.4775520170221672
0.3104731525784157,0.5923423423423423,0.6356356356356356,0.6043061199574445,1.0,0.7264680747161518
0.5337586390217969,0.4947447447447446,0.7537537537537538,0.500305213038701,0.4973594711966095,0.5012661980919825
0.2809675704412546,0.3143143143143142,0.8851351351351351,0.0,0.6746272040741581,0.0478870537349355
0.3181818181818182,0.4677177177177176,0.7992992992992993,0.3941364215079268,0.4884176011999233,1.0
0.5390749601275917,0.7329829829829828,0.7479979979979979,0.3888867572422694,0.5362436123271186,0.5357099255280185
0.5340244550770866,0.4944944944944944,0.7542542542542542,0.5003209097092628,0.4973141252594311,0.5013115440291609
0.4013822434875066,0.3533533533533532,1.0,0.1607862287876938,0.0,0.0754329664963287
0.2163742690058479,0.3948948948948948,0.47997997997998,0.5297887925772189,0.5228299352948358,0.5933341472347698
0.5053163211057948,0.885135135135135,0.7012012012012012,0.4721942201370842,0.5450337478417078,0.661075745155833
0.6244019138755981,0.5152652652652652,0.7359859859859859,0.4969025236758114,0.500838899837801,0.9176378254879048
0.5419989367357788,0.5505505505505505,0.7474974974974975,0.5110940579381551,0.5050822331129986,0.4695083453965153
0.188729399255715,0.3738738738738738,0.517017017017017,0.5113382283691159,0.6548040532291539,0.5459040410206324
0.5337586390217969,0.4949949949949949,0.7542542542542542,0.5003348623053177,0.4974205138043497,0.5012051554842423
0.5276448697501329,0.5928428428428427,0.7269769769769769,0.0,0.4706838516141409,0.3813488672236078
0.5409356725146199,0.3298298298298298,0.305055055055055,0.2521966618413939,0.5385789280918081,0.5805151996093273
0.5279106858054227,0.603103103103103,0.7494994994994995,0.4964438320805064,0.4951462406474005,0.6721105045607548
0.5340244550770866,0.4947447447447446,0.7542542542542542,0.5003348623053177,0.4974065612082948,0.5012505014214207
0.5334928229665071,0.4944944944944944,0.7537537537537538,0.5003348623053177,0.497390864537733,0.5013115440291609
0.5098351940457204,0.3893893893893893,1.0,0.998916929731238,0.5865584177756074,0.5326420984704466
0.7783094098883573,0.5560560560560559,0.5002502502502503,0.6500270331548563,0.0,0.4821755585398608
0.5265816055289739,0.3088088088088087,1.0,0.0,1.0,1.0
0.46943115364168,0.4994994994994994,0.7232232232232232,0.523806617018679,0.5425920435320997,0.5333903064338908
0.5337586390217969,0.4947447447447446,0.7540040040040039,0.5003505589758794,0.4973437745260478,0.501297591433106
0.5042530568846358,0.6053553553553552,0.4794794794794794,1.0,0.7002964926661667,0.4860526361686171
0.5531632110579479,0.7785285285285284,0.6143643643643644,0.4344245426164606,0.559792106318782,0.6558417775607374
0.538809144072302,0.7750250250250249,0.6856856856856857,0.4235136125015261,0.5750056682421473,0.5024120550429915
0.5337586390217969,0.4947447447447446,0.7537537537537538,0.5002895163681392,0.497390864537733,0.501374330711408
0.5930356193514088,0.2632632632632632,0.4054054054054054,0.984463784292865,0.5434169907738459,0.5326577951410084
0.4486975013290802,0.4834834834834834,0.7512512512512513,0.5051118823796152,0.5020144060554267,0.8603031201492928
0.5337586390217969,0.4947447447447446,0.7540040040040039,0.5003348623053177,0.497390864537733,0.5013115440291609
0.2014885699096225,0.4316816816816816,0.5195195195195195,0.3156059786874095,1.0,0.5662765753352983
0.6089845826687932,0.5600600600600599,0.6263763763763763,0.4964891780176849,0.5028846992343513,1.0
0.3062200956937799,0.296046046046046,0.7467467467467467,0.0,1.0,1.0
0.2745879851143009,0.609109109109109,0.6456456456456456,0.2682212184104505,0.0,0.487287440919476
0.3139287612971824,0.5285285285285284,0.8183183183183182,0.0,1.0,1.0
0.1206804891015417,1.0,0.0,0.8789839021923016,0.6862566928859201,0.0
0.6172248803827751,0.507007007007007,0.6356356356356356,0.463634302457401,0.4660446134258855,0.0
0.544922913343966,0.3258258258258257,0.4136636636636637,0.2470237368540384,0.4574079564679003,0.5510926626785496
0.5350877192982456,0.3328328328328327,0.4219219219219219,1.0,0.5446535395992117,0.5756160943195493
0.4540138224348751,0.4416916916916916,0.8573573573573573,0.0,0.4245059908959311,0.3761445488951288
0.0762892078681552,0.0,0.4812312312312312,0.0,1.0,1.0
0.0627325890483785,0.3556056056056055,0.6796796796796796,0.1488672236077925,0.0,0.0
0.4130781499202551,0.5490490490490489,0.7359859859859859,0.4998779147845196,0.4982908069832743,0.9066205068280516
0.4758107389686337,0.7530030030030028,0.7222222222222222,1.0,0.6005528716186755,0.6384742836213964
0.5337586390217969,0.4947447447447446,0.7545045045045045,0.5003662556464412,0.4973594711966095,0.5012505014214207
0.5489101541733121,0.4086586586586586,0.5335335335335335,0.0,0.5878089191970282,0.465542319967909
0.5337586390217969,0.4947447447447446,0.7540040040040039,0.5003976489875648,0.4974519071454732,0.5013272406997227
0.0,0.3563563563563563,0.7905405405405405,0.0803320717861067,0.0,0.0
0.5225943646996278,0.4929929929929929,0.7545045045045045,0.5323979280394858,0.5165111533564714,0.1967560214172349
0.5366826156299841,0.6771771771771771,0.6744244244244244,0.4520972495945027,0.4788496084552732,1.0
0.442849548112706,0.4589589589589589,0.7442442442442442,0.5030521303870101,0.4994802657969548,0.3047857404468319
0.8027644869750132,0.3801301301301301,0.5492992992992993,0.6233828069135113,0.0,0.5631180564033695
0.4287612971823498,0.6806806806806805,0.6093593593593594,0.4637720843434431,0.4815808291330206,1.0
0.2485380116959064,0.0297797797797798,0.788038038038038,0.0,1.0,1.0
0.2123870281765018,0.0162662662662662,1.0,0.0448209707518705,1.0,0.6928335978513002
0.2496012759170653,0.3435935935935935,0.4301801801801801,0.5431414270017615,0.6639900936568011,0.5295899680834365
0.5090377458798512,0.6303803803803802,1.0,0.0,0.5167256745208155,0.394884629471371
0.6432748538011696,0.59009009009009,0.7665165165165164,0.4926591904006139,0.4954218044194848,0.0
0.863370547581074,0.3968968968968968,0.6726726726726726,0.4713256710326665,0.1403212585241641,0.5333292638261506
0.3149920255183413,0.3288288288288287,0.2432432432432432,0.7466278319409805,0.0,0.0
0.4944178628389155,0.609109109109109,0.6116116116116116,0.4880356488829203,0.5041055513891554,1.0
0.2807017543859649,1.0,0.2722722722722722,1.0,1.0,0.0
0.4619883040935673,0.518018018018018,0.7134634634634633,0.5021050979297835,0.4975129497532135,0.2239496311282418
0.532695374800638,0.5237737737737737,0.7207207207207207,0.5076006767009087,0.4931632279330973,0.0
0.5340244550770866,0.4947447447447446,0.7542542542542542,0.5003662556464412,0.497390864537733,0.5012051554842423
0.5568846358320042,0.3103103103103102,0.3360860860860861,0.0192441181087256,0.5763956956241171,0.5077977571201842
0.4287612971823498,0.4619619619619619,0.6168668668668669,0.5119643511170797,0.4962310549906692,0.0
0.6461988304093568,0.5052552552552552,0.7487487487487487,0.500076739278302,0.4987494985785792,0.7970333292638261
0.480595427963849,0.3588588588588588,1.0,0.0,0.403842196138619,0.0117969199644208
0.1278575225943646,0.7232232232232231,0.312062062062062,0.9964595287510682,0.3532082250553744,0.0
0.3833067517278044,0.4952452452452451,0.5978478478478478,0.5080576242217067,0.5017248896872875,0.0019690601182483
0.4877724614566719,0.4607107107107106,0.9451951951951952,0.555655161588503,0.0,0.0
0.5334928229665071,0.4949949949949949,0.7540040040040039,0.5003209097092628,0.4974065612082948,0.5013272406997227
0.5244550770866561,0.5908408408408408,0.9426926926926926,0.2414235136125015,0.5487730435844219,0.4844951776339885
0.5393407761828815,0.4361861861861861,0.4149149149149149,1.0,0.5321991035457034,0.6047037689450093
0.5337586390217969,0.4947447447447446,0.7540040040040039,0.5002738196975774,0.4974065612082948,0.5013115440291609
0.4888357256778309,0.7044544544544543,0.6066066066066066,1.0,0.6406735615745505,0.4748504456110365
0.5340244550770866,0.4949949949949949,0.7542542542542542,0.5003209097092628,0.497390864537733,0.5012818947625443
0.5337586390217969,0.4944944944944944,0.7540040040040039,0.5003976489875648,0.4974205138043497,0.5011284162059403
0.0770866560340244,1.0,0.2595095095095095,1.0,1.0,0.0
0.5337586390217969,0.4947447447447446,0.7540040040040039,0.500381952317003,0.4974065612082948,0.5011912028881874
0.5624667729930888,0.1103603603603602,1.0,0.4822819470847794,1.0,0.0
0.1626794258373206,0.3543543543543543,0.536036036036036,0.6256413833998988,0.0,0.2636273261593735
0.0087719298245614,0.3495995995995995,0.601101101101101,0.0316357674799867,0.9433978059542704,0.0
0.6727804359383307,0.5525525525525524,0.6826826826826826,0.3761898948323072,1.0,0.5056926591904006
0.6177565124933546,0.4987487487487486,0.4837337337337337,1.0,0.3589148368418299,0.9965205713588084
